content_type,language,genre,duration,release_date,rating,episode_count,season_count,content_id
series,bengali,drama,3540000,02-09-2008,4,19,2,cont_3081_13_14
series,hindi,action,3120000,16-09-2009,4,18,5,cont_2185_9_6
series,hindi,comedy,2700000,14-04-2003,3,8,11,cont_379_6_6
series,english,documentary,2940000,10-10-2019,2,36,4,cont_1625_8_4
sports,hindi,cricket,5160000,26-09-2017,0,7,1,cont_386_2_8
series,telugu,drama,3000000,03-12-2014,3,12,3,cont_162_3_27
series,gujarati,horror,2580000,07-11-2016,2,3,7,cont_328_7_14
series,malayalam,drama,2880000,02-09-2011,5,22,5,cont_4543_9_5
series,hindi,drama,4440000,11-01-2010,7,7,9,cont_2754_1_1
series,hindi,comedy,3180000,01-06-2015,2,6,8,cont_3955_1_11
series,hindi,drama,3000000,12-05-2006,6,7,14,cont_3349_22_7
series,hindi,horror,2640000,31-05-2018,9,41,1,cont_665_10_17
series,hindi,comedy,3480000,06-11-1996,9,45,2,cont_149_9_15
series,english,comedy,3960000,22-06-2015,6,17,4,cont_2358_7_46
series,hindi,comedy,4320000,22-12-1992,10,12,1,cont_2655_18_15
series,english,drama,3660000,16-12-2007,1,27,8,cont_1007_7_20
series,punjabi,drama,2700000,25-07-2009,4,35,7,cont_1234_28_23
series,hindi,comedy,3060000,02-02-2016,5,50,3,cont_1357_3_5
series,hindi,action,4260000,19-05-2004,4,4,5,cont_615_15_13
series,hindi,comedy,3360000,28-10-2003,5,3,21,cont_2715_7_58
series,hindi,drama,2760000,18-06-2017,5,52,1,cont_1116_5_39
series,tamil,drama,3480000,13-03-2005,6,6,5,cont_2959_3_15
series,hindi,action,2820000,08-02-2015,4,54,7,cont_2738_1_30
series,english,comedy,3120000,20-07-1995,8,3,23,cont_4410_5_7
series,telugu,drama,2820000,23-11-1999,3,30,1,cont_2782_11_2
series,tamil,drama,3840000,12-10-2005,4,7,1,cont_4763_6_9
series,hindi,action,2820000,27-07-2015,7,13,25,cont_3189_23_2
series,hindi,horror,5400000,28-09-2014,3,1,22,cont_4802_4_27
series,english,comedy,3360000,30-08-2003,3,21,7,cont_3521_2_19
series,malayalam,drama,2940000,15-03-2003,5,7,8,cont_1327_3_2
series,hindi,drama,3360000,15-08-2020,8,24,8,cont_266_12_4
sports,hindi,cricket,2880000,17-09-2006,0,1,1,cont_328_18_15
series,hindi,action,4740000,11-07-2019,5,14,2,cont_1682_12_8
series,telugu,drama,3480000,14-01-2020,1,26,8,cont_4198_4_19
series,telugu,comedy,3240000,23-05-2008,1,6,5,cont_951_4_12
sports,hindi,cricket,5040000,09-03-2017,0,7,1,cont_3017_9_6
series,telugu,sci-fi,4740000,03-12-2002,5,7,13,cont_4967_12_14
sports,english,cricket,9180000,21-08-1993,0,11,1,cont_4472_4_3
series,hindi,drama,2880000,29-04-2001,10,22,2,cont_4572_1_1
series,hindi,drama,3660000,25-06-2011,3,4,2,cont_1223_3_25
series,hindi,action,3480000,30-12-2005,4,28,2,cont_976_28_7
series,hindi,drama,3540000,31-03-2017,3,18,5,cont_4153
series,hindi,comedy,3120000,04-11-2019,5,18,5,cont_565_9_7
series,telugu,drama,2700000,06-05-2007,2,11,6,cont_4796_1_12
series,hindi,comedy,3000000,08-08-2003,9,48,4,cont_4445_16_7
series,hindi,drama,3060000,02-09-2017,9,4,2,cont_4180_2_6
series,hindi,drama,3060000,29-03-2013,10,36,6,cont_2915_4_8
series,telugu,sci-fi,3360000,01-12-2016,9,12,18,cont_2123_1_1
sports,hindi,cricket,5280000,07-09-2012,0,8,1,cont_4121_1_1
series,hindi,drama,4920000,24-12-2016,5,37,1,cont_2089_1_11
series,telugu,drama,4140000,06-12-2003,6,28,2,cont_2579_2_49
series,hindi,drama,3360000,10-04-2011,9,44,13,cont_4445_5_25
series,telugu,sci-fi,3180000,29-02-2020,7,16,2,cont_102_9_2
series,tamil,drama,3060000,02-07-1995,4,25,1,cont_1046_6_18
series,english,comedy,3540000,24-07-2015,3,20,7,cont_3454_12_3
sports,english,cricket,4320000,22-05-2004,0,14,1,cont_4710_17_11
series,hindi,comedy,3600000,10-11-2019,10,1,36,cont_3331_1_3
series,hindi,action,3540000,24-01-2018,6,51,12,cont_4831_1_2
series,hindi,drama,2820000,18-09-1999,4,10,8,cont_4838_2_2
series,marathi,drama,4680000,20-02-2018,1,33,3,cont_2053_11_21
series,hindi,drama,3180000,07-05-2016,6,23,22,cont_4833_19_4
series,hindi,documentary,3900000,09-03-2020,5,21,5,cont_3113_5_15
series,english,comedy,2700000,03-01-2015,9,8,8,cont_1439_3_4
series,english,action,2820000,03-02-1991,9,9,1,cont_475_7_18
sports,hindi,cricket,8580000,04-07-2007,0,4,1,cont_127_6_48
series,gujarati,comedy,2700000,27-11-2018,2,12,6,cont_372_6_32
series,hindi,comedy,4500000,23-11-2018,3,7,13,cont_3900_1_1
series,hindi,comedy,4500000,18-12-2011,3,6,6,cont_3821_11_6
series,hindi,drama,2880000,26-01-2003,2,30,7,cont_3307_4_7
series,hindi,drama,3600000,10-05-2009,9,37,6,cont_4710_4_13
series,english,drama,3120000,17-09-2018,5,15,8,cont_2079_13_27
series,hindi,documentary,3360000,27-12-2003,7,7,6,cont_3207_3_9
series,kannada,drama,3180000,06-01-2001,3,16,2,cont_1179_1_35
series,hindi,comedy,3120000,03-11-2012,4,15,12,cont_4118_7_8
series,hindi,comedy,2760000,06-01-2011,8,9,3,cont_2300_8_6
series,malayalam,comedy,5100000,10-10-2018,9,4,16,cont_4168_3_1
sports,hindi,cricket,4920000,07-06-2012,0,5,1,cont_2129_1_33
series,malayalam,drama,5100000,08-04-2009,10,13,6,cont_2902_1_6
sports,english,cricket,2700000,20-04-2018,0,3,1,cont_2074_4_4
sports,hindi,badminton,4680000,22-10-2018,0,9,1,cont_4039_27_8
series,hindi,drama,3900000,05-12-2017,2,30,3,cont_3847_1_7
series,kannada,documentary,2820000,03-01-1998,7,17,4,cont_28_5_10
series,hindi,drama,5700000,27-07-2019,9,13,27,cont_2677_2_2
series,english,sci-fi,3540000,16-09-2008,9,34,6,cont_3577_6_11
series,hindi,drama,3300000,03-08-2005,8,8,12,cont_1183_1_13
series,marathi,drama,2880000,19-10-2020,1,14,4,cont_3874_11_10
sports,english,cricket,9000000,20-03-2004,0,7,1,cont_4414_15_3
series,english,comedy,3300000,29-10-1994,8,1,18,cont_1991_6_15
series,hindi,drama,3300000,27-08-1996,6,13,9,cont_286_15_6
series,malayalam,action,3240000,27-03-2020,6,8,4,cont_1077_12_10
series,english,drama,2760000,22-08-1997,8,14,4,cont_3497_7_7
series,english,comedy,4200000,27-06-2001,5,37,2,cont_2798_13_33
series,hindi,drama,4140000,10-06-2007,1,34,5,cont_1958_9_15
series,hindi,drama,4560000,14-10-2020,1,10,16,cont_3162_9_8
series,english,action,2940000,18-02-2017,7,8,7,cont_1387_2_22
series,hindi,action,5340000,24-11-2006,9,27,10,cont_1477_11_23
series,hindi,drama,3480000,14-05-2008,7,9,5,cont_1739_8_22
series,hindi,drama,4140000,04-10-2005,6,33,11,cont_1682_5_3
series,english,action,3120000,06-08-2001,2,32,5,cont_4833_19_14
series,english,drama,3360000,24-02-2017,6,37,1,cont_1682_12_9
series,hindi,drama,3060000,28-07-2017,7,41,4,cont_4838_11_8
series,hindi,drama,4620000,27-04-2018,1,4,8,cont_620_1_20
series,telugu,comedy,2760000,16-12-2004,8,15,10,cont_620_4_8
series,hindi,drama,3180000,30-09-2003,7,11,7,cont_4656_12_7
series,tamil,action,3060000,01-10-2000,2,23,6,cont_904_7_22
series,english,comedy,2520000,29-09-2006,7,27,10,cont_4679_11_29
series,kannada,action,3000000,29-03-2019,10,18,2,cont_2878_2_21
series,gujarati,drama,2640000,21-01-2008,4,19,2,cont_1060_1_17
series,english,comedy,2640000,29-08-2013,9,6,7,cont_4358_6_15
sports,english,cricket,4620000,16-02-2009,0,3,1,cont_1337_5_12
series,telugu,documentary,2760000,05-12-2012,7,3,19,cont_3352_12_10
series,gujarati,horror,2520000,30-11-2014,2,16,4,cont_3352_11_19
series,hindi,action,3000000,30-10-2006,7,20,12,cont_127_7_12
series,hindi,horror,5520000,14-08-2018,10,30,7,cont_2505_2_36
series,hindi,drama,3060000,21-04-1998,3,7,10,cont_2625_3_1
series,hindi,action,2880000,17-12-2008,3,8,5,cont_3939_4_7
series,english,drama,3120000,03-02-1998,8,27,1,cont_1477_9_15
series,english,action,3420000,24-03-2007,8,4,15,cont_2196_1_55
series,hindi,documentary,3480000,29-03-2017,10,34,5,cont_4445_6_8
series,telugu,drama,3420000,04-12-2012,1,23,6,cont_4445_16_5
series,hindi,action,3120000,23-11-2011,4,19,22,cont_4103_19_10
series,telugu,documentary,2640000,20-04-1994,7,14,2,cont_3990_4_53
series,marathi,comedy,3840000,18-05-2008,1,1,8,cont_2376_7_14
sports,english,football,3540000,17-02-1992,0,4,1,cont_127_2_52
series,telugu,horror,3060000,30-03-2009,7,13,5,cont_3497_7_7
series,hindi,action,2760000,28-11-1992,3,6,2,cont_3472_4_1
series,hindi,drama,3180000,18-07-2017,5,8,2,cont_3767_6_5
series,kannada,comedy,4080000,10-10-2015,10,6,6,cont_2136_1_1
series,hindi,drama,3060000,16-07-2018,9,34,4,cont_3497_14_4
series,hindi,comedy,3300000,20-02-2008,1,13,7,cont_2019_2_15
sports,english,hockey,4560000,24-04-1995,0,2,1,cont_4172_1_4
series,telugu,action,2520000,06-11-2003,8,26,2,cont_951_8_26
series,hindi,action,4860000,17-07-2018,4,3,14,cont_1077_2_17
series,marathi,action,3480000,02-11-2014,9,15,8,cont_1331_2_41
series,malayalam,drama,3300000,25-08-1994,8,4,4,cont_28_3_17
series,gujarati,drama,3180000,27-06-2015,10,2,8,cont_3189_12_11
series,tamil,drama,3780000,30-10-2020,6,6,4,cont_206_7_2
series,tamil,drama,3480000,08-01-2007,8,23,13,cont_3269_3_3
series,tamil,drama,3540000,08-07-2013,7,19,5,cont_4308_3_17
series,hindi,horror,3900000,05-08-2013,3,15,14,cont_2132_4_28
series,english,action,3720000,29-11-2014,10,9,30,cont_2338_2_22
series,hindi,drama,2880000,28-10-1995,7,13,5,cont_1682_1_12
sports,hindi,cricket,5280000,15-05-1994,0,3,1,cont_4050_1_10
series,kannada,comedy,3480000,16-09-2015,10,4,6,cont_3313_3_33
series,hindi,drama,5160000,30-03-2017,5,2,2,cont_4763_7_19
series,hindi,drama,3660000,20-01-2004,7,1,9,cont_1130_12_3
series,gujarati,comedy,5160000,06-05-2015,3,24,3,cont_4410_5_12
sports,english,cricket,5580000,01-08-2005,0,6,1,cont_3716_12_2
series,hindi,drama,3180000,12-01-2010,6,13,5,cont_2825_6_15
series,hindi,action,2400000,29-05-2017,7,6,28,cont_3816_1_13
series,hindi,drama,3000000,29-07-2017,5,1,7,cont_3193_6_41
series,bengali,comedy,3300000,07-05-1999,6,15,2,cont_3881_1_8
series,hindi,drama,2700000,15-12-2006,6,12,8,cont_3313_2_19
series,malayalam,comedy,3840000,24-03-2001,6,32,3,cont_2345_3_9
series,telugu,action,2940000,20-04-2017,1,19,1,cont_4833_14_9
series,english,horror,2880000,18-10-2008,8,12,10,cont_2244_12_12
series,punjabi,drama,3180000,29-12-2014,3,5,2,cont_4900_5_36
series,telugu,drama,3480000,23-04-2020,8,16,2,cont_1856_5_33
series,tamil,drama,3240000,08-05-2007,8,33,13,cont_1891
series,hindi,drama,3660000,27-11-2006,6,1,27,cont_3828_5_20
series,hindi,drama,3180000,06-06-2004,9,15,11,cont_356_24_8
sports,hindi,basketball,2700000,20-02-1997,0,3,1,cont_1499_9_33
series,hindi,sci-fi,4740000,02-03-2008,4,18,11,cont_139_37_11
series,gujarati,drama,2940000,21-02-2000,1,17,8,cont_4543_5_17
series,marathi,horror,3480000,11-04-2004,8,40,5,cont_236_5_1
series,malayalam,drama,5280000,04-06-2005,10,20,2,cont_1577_9_48
series,hindi,drama,3360000,08-08-2001,1,35,6,cont_2765_2_7
series,english,drama,2940000,09-07-1996,10,1,5,cont_2394_2_40
series,english,drama,4320000,19-08-2001,7,13,4,cont_4631_2_6
series,hindi,horror,3420000,21-03-2015,3,8,2,cont_2359_4_39
series,hindi,drama,2880000,21-08-2008,5,23,1,cont_1854_10_9
series,hindi,drama,4740000,05-10-2018,9,12,10,cont_3655_7_21
series,hindi,documentary,3480000,21-11-2018,5,24,3,cont_3454_15_1
series,hindi,drama,3360000,08-07-2016,8,31,12,cont_279_2_12
series,english,action,2760000,04-01-2013,7,2,2,cont_1327_4_23
sports,english,football,4920000,13-02-2013,0,2,1,cont_2227_1_22
sports,english,basketball,3960000,07-12-2005,0,7,1,cont_4577_5_13
series,english,drama,3360000,11-05-2007,8,12,12,cont_3500_3_33
series,hindi,drama,2880000,06-07-2010,10,3,4,cont_4702_9_15
series,hindi,drama,3060000,31-12-2003,7,8,1,cont_2738_2_7
series,hindi,horror,3420000,10-10-2006,8,18,5,cont_750_12_17
series,hindi,comedy,3240000,05-05-2020,10,39,5,cont_127_7_28
sports,english,cricket,4260000,11-02-2010,0,5,1,cont_815_14_25
series,hindi,drama,2460000,12-11-2003,7,16,16,cont_491_12_3
series,telugu,drama,3480000,05-01-2003,8,15,2,cont_3354_1_22
series,hindi,action,2820000,13-11-2012,6,25,9,cont_3970_12_10
series,hindi,comedy,3060000,27-12-2003,1,15,7,cont_4149_7_49
series,hindi,action,2940000,10-10-2005,4,10,3,cont_2328_1_3
series,malayalam,comedy,3840000,16-11-2009,7,14,4,cont_4710_2_15
series,hindi,drama,3660000,20-09-2009,1,12,16,cont_2578_1_27
series,hindi,drama,2700000,23-10-2011,10,27,10,cont_1654
series,tamil,drama,3060000,25-08-2003,4,28,6,cont_2436_3_13
series,tamil,drama,5280000,27-05-2004,7,6,27,cont_1286_3_51
series,hindi,action,2880000,02-09-2020,3,19,18,cont_4802_14_35
series,malayalam,comedy,4800000,25-05-2009,5,21,16,cont_3720_1_4
series,english,comedy,3660000,22-07-2015,3,19,20,cont_84_3_25
series,bengali,drama,3240000,13-06-2018,4,5,10,cont_1492_8_19
series,tamil,sci-fi,3720000,13-02-1996,5,29,4,cont_3375_13_8
series,tamil,comedy,2880000,29-06-2000,8,23,7,cont_966_1_7
series,english,comedy,3420000,18-01-2008,1,13,7,cont_3943_7_19
series,malayalam,action,3060000,18-08-2020,6,20,4,cont_3169_1_8
series,telugu,comedy,3120000,23-09-2011,6,21,4,cont_4934_3_45
series,english,comedy,2580000,10-01-2001,7,28,5,cont_3646_4_21
series,hindi,drama,2760000,14-12-2001,10,24,1,cont_3457_3_9
series,hindi,action,2580000,03-07-2006,10,19,15,cont_4056_13_41
series,hindi,comedy,3060000,06-09-2001,8,15,9,cont_3072_1_22
series,hindi,comedy,3240000,07-07-2017,5,6,10,cont_517_1_1
series,telugu,drama,3000000,27-11-2002,10,49,1,cont_1399_16_7
sports,hindi,tennis,3240000,02-09-2008,0,3,1,cont_684_7_30
series,english,drama,4980000,27-01-2011,10,28,13,cont_4900_4_53
series,hindi,drama,3480000,18-01-1999,9,4,9,cont_1468_13_22
series,english,action,3720000,30-07-2012,10,6,26,cont_960_21_17
series,telugu,drama,2580000,15-07-2005,9,20,4,cont_2755_2_2
series,hindi,drama,3840000,09-09-2000,1,7,4,cont_4994_16_8
series,english,drama,3000000,17-07-2016,5,19,6,cont_2489_20_15
series,hindi,action,2580000,10-12-2005,7,14,11,cont_4213_11_10
series,telugu,comedy,3240000,05-08-2016,4,18,16,cont_4444_1_23
series,gujarati,drama,3000000,04-09-2011,10,5,1,cont_4524_7_12
series,hindi,drama,3360000,14-06-2002,9,26,3,cont_693_2_39
series,tamil,drama,2820000,14-01-2004,1,24,2,cont_36_1_44
series,telugu,drama,3300000,20-12-2005,8,31,6,cont_1724_15_9
series,marathi,comedy,2940000,02-01-1998,10,13,7,cont_1210_4_9
series,english,comedy,3240000,10-04-2014,3,8,19,cont_1286_4_40
series,hindi,action,3000000,18-12-2005,5,11,1,cont_3307_9_5
series,hindi,drama,3000000,11-04-2020,8,47,4,cont_4148_12_3
sports,hindi,football,2880000,29-09-2003,0,6,1,cont_2119_1_4
series,hindi,drama,3360000,27-06-2001,3,14,3,cont_2300_8_9
sports,english,cricket,2580000,22-09-1994,0,7,1,cont_4445_19_30
series,english,action,3840000,16-07-2015,1,51,5,cont_4644_1_11
series,telugu,horror,3120000,28-04-1996,1,6,6,cont_2132_9_13
series,malayalam,drama,5460000,22-03-2010,10,11,7,cont_1077_2_24
series,tamil,comedy,3420000,01-11-2005,5,1,12,cont_355_14_24
series,hindi,drama,3480000,22-10-2010,2,11,2,cont_4189_6_17
series,tamil,action,2940000,16-09-1999,10,43,2,cont_1098_1_9
series,hindi,action,2880000,02-06-2011,5,9,8,cont_4082_3_36
series,telugu,comedy,3840000,12-02-2008,5,22,6,cont_3375_13_8
series,tamil,action,4380000,01-05-2020,6,13,9,cont_3349_12_8
series,hindi,action,3600000,30-10-2005,9,18,3,cont_4082_5_10
series,hindi,action,3000000,30-06-2006,6,41,4,cont_2479_9_21
series,hindi,action,4080000,05-05-1992,7,4,5,cont_4149_7_38
series,hindi,drama,5280000,10-07-2014,1,28,4,cont_2273_4_11
series,marathi,drama,2880000,21-04-1996,2,9,1,cont_1854_5_8
series,hindi,drama,3360000,27-12-1999,4,3,7,cont_246_4_4
series,hindi,action,2940000,17-09-2018,5,15,17,cont_1368_3_7
sports,english,cricket,4200000,04-03-2017,0,5,1,cont_34_3_29
series,telugu,comedy,2760000,26-12-2004,8,1,10,cont_1287_13_19
series,marathi,drama,3240000,27-03-2013,6,11,16,cont_1777_5_39
series,marathi,action,3000000,22-08-1998,6,7,1,cont_3792_6_17
series,hindi,action,4860000,16-04-2015,4,48,11,cont_127_8_41
sports,english,football,4380000,07-02-2020,0,2,1,cont_4739_6_23
series,hindi,drama,3660000,21-06-2014,2,12,7,cont_658_2_17
series,hindi,action,3660000,13-02-2009,3,3,3,cont_4149_2_50
series,hindi,horror,3420000,17-01-2018,8,19,6,cont_2060_2_7
series,hindi,action,4920000,28-09-2010,9,12,14,cont_1234_20_12
series,hindi,drama,3120000,22-06-2008,6,4,7,cont_1062_1_19
series,hindi,comedy,2640000,19-11-2012,4,49,2,cont_3708_11_19
series,english,drama,4260000,22-01-2007,5,44,6,cont_620_1_38
series,marathi,comedy,3060000,26-09-2008,1,7,4,cont_4445_19_3
series,telugu,drama,2700000,10-01-2013,9,36,8,cont_593_2_21
series,english,drama,3000000,02-04-2014,3,25,1,cont_3939_11_9
series,tamil,action,2700000,28-02-2000,2,5,6,cont_2512_4_17
series,telugu,drama,3780000,29-08-2015,5,2,13,cont_4056_15_1
series,english,comedy,2940000,30-07-2011,8,5,3,cont_4187_15_27
series,hindi,drama,3120000,08-12-2005,10,25,4,cont_3655_3_4
series,malayalam,comedy,2760000,27-11-2001,7,3,10,cont_2956_2_17
sports,hindi,cricket,5040000,03-09-1991,0,1,1,cont_4992_9_4
series,hindi,comedy,3480000,26-06-1997,5,11,7,cont_4667_1_45
series,marathi,drama,3120000,07-06-1999,7,40,2,cont_2052_4_3
series,malayalam,drama,2940000,15-05-2005,5,1,14,cont_4149_4_51
series,hindi,comedy,3720000,07-02-2013,4,35,2,cont_3939_20_8
series,hindi,drama,3480000,23-01-2017,7,22,2,cont_3229_7_34
series,english,documentary,4140000,15-04-2018,1,3,1,cont_890_7_19
series,hindi,drama,3180000,05-04-2017,7,28,2,cont_127_2_16
series,hindi,drama,5160000,15-03-2017,9,6,22,cont_2796_1_13
series,malayalam,comedy,4500000,17-10-2018,5,21,27,cont_2811_5_12
series,english,comedy,3900000,10-10-2016,9,11,4,cont_4022_1_1
sports,hindi,cricket,3180000,26-11-2012,0,18,1,cont_4592_1_1
series,malayalam,comedy,3600000,29-04-2006,6,23,9,cont_2959_2_10
series,hindi,drama,3540000,19-10-2019,4,13,3,cont_4133_5_31
series,hindi,action,2820000,04-07-1993,1,1,11,cont_3470_6_13
series,english,action,5220000,13-11-2007,2,5,3,cont_1492_4_11
series,telugu,drama,5580000,15-10-2012,3,3,3,cont_1714_3_11
series,hindi,comedy,4800000,12-12-2005,8,32,4,cont_4498_8_5
series,telugu,documentary,2820000,23-08-2006,6,43,5,cont_1946_8_3
series,hindi,drama,3660000,10-08-2012,3,20,13,cont_3470_9_38
series,hindi,horror,5400000,08-05-2016,10,39,5,cont_1775_1_4
series,hindi,drama,3000000,19-07-2008,3,6,9,cont_1452_5_24
series,hindi,drama,3300000,06-02-2013,1,25,16,cont_4072_1_10
series,english,comedy,3480000,18-05-2017,6,33,5,cont_2545_4_19
series,hindi,drama,3660000,02-01-2004,1,7,3,cont_1043_2_24
series,telugu,drama,3000000,13-07-2011,5,4,2,cont_343_13_40
series,hindi,sci-fi,3420000,11-01-2013,5,10,22,cont_3655_12_1
series,english,comedy,4200000,17-06-2019,5,12,15,cont_4170_13_16
series,hindi,comedy,3420000,21-04-2006,2,46,8,cont_2079_8_14
series,hindi,action,4440000,30-03-2005,1,20,3,cont_2485_1_8
series,english,drama,3000000,30-05-1997,8,7,4,cont_153_1_2
series,hindi,drama,3000000,08-05-2010,2,34,4,cont_4934_4_26
series,punjabi,drama,3300000,15-08-2017,3,21,4,cont_286_12_3
series,telugu,action,3660000,14-09-2006,2,23,6,cont_1038_18_19
series,hindi,drama,3060000,17-07-2003,8,52,4,cont_475_8_24
series,hindi,comedy,3060000,01-05-2020,4,17,36,cont_1808_2_26
series,hindi,drama,2640000,09-10-2004,7,3,19,cont_1576_1_2
series,malayalam,documentary,3300000,05-11-2017,2,3,3,cont_3114_4_12
series,marathi,drama,4140000,28-11-1995,8,12,8,cont_1795_1_24
series,hindi,drama,3840000,25-07-1997,7,3,2,cont_1587_2_8
series,gujarati,comedy,4080000,28-01-2016,8,1,9,cont_4112_1_1
series,telugu,action,2580000,16-03-2016,5,6,4,cont_4572_6_20
series,hindi,drama,2940000,24-11-2010,3,3,1,cont_356_35_11
series,hindi,action,3240000,26-06-2019,4,20,32,cont_1739_6_38
series,hindi,drama,2820000,15-02-1998,2,10,4,cont_1854_9_6
series,hindi,action,3480000,26-12-2015,4,4,10,cont_2416_3_9
series,hindi,drama,3060000,03-10-2008,7,9,1,cont_3352_21_4
series,hindi,drama,3360000,22-11-2005,5,6,13,cont_3072_10_8
series,hindi,drama,3600000,30-09-2013,2,25,6,cont_4474_1_4
series,hindi,comedy,3360000,17-03-2020,1,10,6,cont_4512_17_10
sports,hindi,football,3060000,08-07-2001,0,2,1,cont_1942_3_46
series,hindi,comedy,3900000,15-11-2019,4,40,10,cont_3320_4_21
series,malayalam,drama,3180000,25-04-2017,8,19,5,cont_2381_18_3
series,hindi,comedy,2940000,04-02-1999,5,4,11,cont_2856_4_7
series,hindi,comedy,2820000,04-05-2015,4,7,16,cont_717_1_13
series,bengali,drama,4320000,03-09-2011,9,18,8,cont_341_4_20
series,hindi,drama,3600000,08-04-2017,1,25,1,cont_3146_2_47
series,english,comedy,3060000,11-03-1999,2,6,16,cont_233_5_29
series,tamil,drama,3300000,26-05-1997,7,17,6,cont_2479_9_17
series,tamil,drama,4980000,26-01-2004,7,24,2,cont_4082_2_5
series,kannada,action,3120000,13-05-1999,1,42,5,cont_3470_3_17
series,hindi,comedy,2880000,27-11-2011,10,31,3,cont_4453_1_5
series,malayalam,drama,2940000,23-01-2016,7,17,7,cont_3516_14_18
series,hindi,drama,4620000,13-02-1996,10,14,1,cont_1827_3_20
series,telugu,drama,3000000,23-12-2018,5,17,5,cont_4724_3_13
series,hindi,drama,3360000,19-07-2014,8,2,2,cont_2307_11_11
series,english,drama,3480000,30-06-2015,8,3,4,cont_2311_7_14
sports,hindi,cricket,3000000,11-05-2014,0,4,1,cont_3708_14_33
series,hindi,drama,2700000,20-01-2006,7,3,22,cont_4187_16_24
series,hindi,comedy,2700000,05-06-2018,4,1,34,cont_2307_4_3
series,malayalam,comedy,3720000,29-09-2013,6,7,10,cont_4813_12_29
series,telugu,drama,2880000,27-08-2006,2,8,5,cont_4710_12_16
series,gujarati,sci-fi,2700000,16-03-2014,6,29,3,cont_1158_34_1
series,marathi,drama,2760000,24-11-2008,7,13,2,cont_1286_2_45
series,hindi,comedy,2820000,08-11-2016,2,12,2,cont_3490_2_30
series,hindi,drama,3600000,02-11-2017,7,30,2,cont_4248_6_2
series,hindi,action,3660000,19-12-2017,7,18,8,cont_127_4_20
series,hindi,drama,3480000,25-10-2005,7,16,8,cont_3190_6_17
series,telugu,drama,3540000,04-05-2014,1,6,7,cont_4435_8_33
series,english,drama,5580000,25-02-1999,2,3,14,cont_3041_7_1
series,hindi,drama,3540000,07-12-1994,1,12,1,cont_2877_3_1
sports,english,cricket,4620000,16-03-2019,0,3,1,cont_1185_1_21
series,english,documentary,4260000,23-03-2020,1,21,2,cont_4906_4_24
series,marathi,drama,2880000,14-07-1996,6,52,2,cont_4098_3_14
series,english,drama,3060000,12-03-2015,2,13,13,cont_2618_2_35
series,english,drama,3300000,17-01-2017,7,9,21,cont_4838_3_18
series,tamil,drama,3120000,11-08-2019,5,33,15,cont_4213_18_14
series,telugu,documentary,2760000,01-07-2000,6,21,2,cont_1549_1_3
series,telugu,comedy,3060000,14-07-2002,10,9,8,cont_2811_1_23
series,english,documentary,3000000,24-12-2016,2,29,2,cont_3188_1_7
series,english,drama,3300000,28-09-2019,5,2,25,cont_2831_4_1
series,bengali,horror,2520000,26-07-2013,9,2,20,cont_514_4_6
series,tamil,comedy,3180000,03-07-1997,8,16,4,cont_4056_4_3
series,hindi,drama,2520000,26-03-1999,7,8,9,cont_2392_2_24
series,tamil,drama,2940000,13-10-1997,1,13,5,cont_2571_3_6
series,hindi,comedy,3120000,01-01-2004,10,43,2,cont_210_1_18
series,tamil,drama,3120000,16-03-1992,9,1,9,cont_593_4_20
series,hindi,drama,3480000,15-01-2011,4,29,3,cont_3681_1_21
series,english,documentary,4920000,30-01-1994,1,4,2,cont_4023_5_1
series,marathi,drama,3000000,01-05-2020,7,25,8,cont_2798_12_19
series,hindi,drama,3000000,13-02-2008,8,5,22,cont_4688_3_7
series,hindi,comedy,3600000,07-01-2003,1,13,3,cont_904_11_12
sports,hindi,cricket,4500000,06-08-1997,0,1,1,cont_2747_11_8
series,english,comedy,4500000,23-06-2004,4,28,8,cont_2436_4_38
series,hindi,drama,3360000,28-12-2002,1,10,1,cont_1725
series,marathi,drama,5040000,06-04-2010,9,6,16,cont_1158_4_3
series,hindi,drama,3120000,10-06-1999,2,14,5,cont_700_2_26
series,hindi,drama,2580000,27-09-2007,6,16,6,cont_4308_3_17
series,malayalam,comedy,4920000,27-12-2010,9,7,6,cont_721_2_8
series,tamil,drama,5160000,04-02-2009,1,34,13,cont_528_2_14
series,telugu,drama,4500000,18-09-2002,6,43,1,cont_1063_1_14
series,hindi,comedy,2640000,10-05-2007,1,1,12,cont_53_2_22
series,hindi,action,3900000,19-07-1997,3,25,3,cont_1481_5_2
series,hindi,drama,5160000,12-02-2020,5,18,16,cont_1940_1_46
series,marathi,documentary,3420000,23-09-2017,8,20,3,cont_4168_10_8
series,telugu,drama,5280000,14-04-1996,2,6,6,cont_1155_1_1
series,hindi,drama,2820000,09-04-1996,6,27,2,cont_2918_2_47
series,hindi,drama,3480000,13-03-1998,9,14,5,cont_444_4_10
series,malayalam,comedy,3840000,05-01-2000,6,53,2,cont_2079_14_8
series,english,drama,3420000,22-10-2004,3,19,11,cont_3018_3_37
series,hindi,drama,3060000,23-01-2000,5,12,5,cont_3492_8_20
series,bengali,comedy,3720000,25-01-2005,6,7,2,cont_133_1_57
series,telugu,sci-fi,3360000,28-06-2009,8,26,5,cont_808_2_18
series,malayalam,comedy,4860000,04-05-1997,5,18,2,cont_4110_1_8
